  x (normalized)   y (normalized)    bulk (um)      x-grad (um)     y-grad (um)     z-grad (um)    r-grad (um)
   1.0616381e-01  -6.8955567e-01   1.7200000e+00   9.0900000e-02  -5.8900000e-01   5.9100000e+00   2.4500000e+00
   1.3270537e-01  -6.8955567e-01   1.7300000e+00   1.1400000e-01  -5.9200000e-01   5.6500000e+00   2.4100000e+00
   2.1232823e-01  -6.8955567e-01   1.7700000e+00   1.8700000e-01  -6.0600000e-01   4.5200000e+00   2.2300000e+00
   2.3886918e-01  -6.8955567e-01   1.7900000e+00   2.1200000e-01  -6.1200000e-01   4.0300000e+00   2.1600000e+00
   2.9195108e-01  -6.8955567e-01   1.8300000e+00   2.6500000e-01  -6.2500000e-01   2.8700000e+00   1.9900000e+00
   2.6541013e-01  -6.8955567e-01   1.8100000e+00   2.3800000e-01  -6.1800000e-01   3.4800000e+00   2.0800000e+00
   3.1849204e-01  -6.8955567e-01   1.8500000e+00   2.9300000e-01  -6.3300000e-01   2.2100000e+00   1.9000000e+00
   3.4503299e-01  -6.8955567e-01   1.8800000e+00   3.2200000e-01  -6.4200000e-01   1.4900000e+00   1.8000000e+00
   3.7157394e-01  -6.8955567e-01   1.9000000e+00   3.5100000e-01  -6.5200000e-01   7.1100000e-01   1.7000000e+00
   3.9811550e-01  -6.8955567e-01   1.9300000e+00   3.8200000e-01  -6.6200000e-01  -1.2300000e-01   1.6000000e+00
  -1.0616381e-01  -6.8955567e-01   1.7200000e+00  -9.0500000e-02  -5.8900000e-01   5.9100000e+00   2.4500000e+00
  -1.3270537e-01  -6.8955567e-01   1.7300000e+00  -1.1400000e-01  -5.9200000e-01   5.6500000e+00   2.4100000e+00
  -2.1232823e-01  -6.8955567e-01   1.7700000e+00  -1.8600000e-01  -6.0600000e-01   4.5200000e+00   2.2300000e+00
  -2.3886918e-01  -6.8955567e-01   1.7900000e+00  -2.1200000e-01  -6.1200000e-01   4.0300000e+00   2.1600000e+00
  -2.9195108e-01  -6.8955567e-01   1.8300000e+00  -2.6500000e-01  -6.2500000e-01   2.8700000e+00   1.9900000e+00
  -2.6541013e-01  -6.8955567e-01   1.8100000e+00  -2.3800000e-01  -6.1800000e-01   3.4800000e+00   2.0800000e+00
  -3.1849204e-01  -6.8955567e-01   1.8500000e+00  -2.9200000e-01  -6.3300000e-01   2.2100000e+00   1.9000000e+00
  -3.4503299e-01  -6.8955567e-01   1.8800000e+00  -3.2100000e-01  -6.4200000e-01   1.4900000e+00   1.8000000e+00
  -3.7157394e-01  -6.8955567e-01   1.9000000e+00  -3.5100000e-01  -6.5200000e-01   7.1200000e-01   1.7000000e+00
  -3.9811550e-01  -6.8955567e-01   1.9300000e+00  -3.8200000e-01  -6.6200000e-01  -1.2200000e-01   1.6000000e+00
   5.3082026e-01  -6.8955567e-01   2.1100000e+00   5.5700000e-01  -7.2300000e-01  -5.1200000e+00   1.0400000e+00
   4.5119740e-01  -6.8955567e-01   2.0000000e+00   4.4800000e-01  -6.8400000e-01  -1.9600000e+00   1.3800000e+00
   5.0427931e-01  -6.8955567e-01   2.0700000e+00   5.1900000e-01  -7.0900000e-01  -4.0200000e+00   1.1600000e+00
   4.7773836e-01  -6.8955567e-01   2.0300000e+00   4.8300000e-01  -6.9600000e-01  -2.9600000e+00   1.2700000e+00
   4.2465645e-01  -6.8955567e-01   1.9600000e+00   4.1400000e-01  -6.7200000e-01  -1.0100000e+00   1.4900000e+00
  -6.7307996e-01  -6.8857757e-01   2.3600000e+00  -7.8900000e-01  -8.0700000e-01  -1.1900000e+01   4.7200000e-01
   6.7307996e-01  -6.8857757e-01   2.3600000e+00   7.8900000e-01  -8.0700000e-01  -1.1900000e+01   4.7100000e-01
  -7.0039367e-01  -6.8462267e-01   2.4100000e+00  -8.3800000e-01  -8.1900000e-01  -1.3200000e+01   4.1600000e-01
   7.0039367e-01  -6.8462267e-01   2.4100000e+00   8.3800000e-01  -8.1900000e-01  -1.3200000e+01   4.1500000e-01
  -6.4240672e-01  -6.6910076e-01   2.2600000e+00  -7.2200000e-01  -7.5200000e-01  -9.2600000e+00   6.6100000e-01
   6.4240672e-01  -6.6910076e-01   2.2600000e+00   7.2200000e-01  -7.5200000e-01  -9.2600000e+00   6.6000000e-01
  -6.5976939e-01  -6.6667072e-01   2.2900000e+00  -7.5100000e-01  -7.5800000e-01  -1.0000000e+01   5.9700000e-01
   6.5976939e-01  -6.6667072e-01   2.2900000e+00   7.5100000e-01  -7.5800000e-01  -1.0000000e+01   5.9600000e-01
  -5.9291581e-01  -6.6659782e-01   2.1700000e+00  -6.3800000e-01  -7.1700000e-01  -6.6700000e+00   8.8900000e-01
   5.9291581e-01  -6.6659782e-01   2.1700000e+00   6.3900000e-01  -7.1700000e-01  -6.6800000e+00   8.8800000e-01
   3.9811550e-02  -6.6657351e-01   1.6600000e+00   3.3000000e-02  -5.5000000e-01   7.5900000e+00   2.7400000e+00
   9.2893333e-02  -6.6657351e-01   1.6700000e+00   7.7300000e-02  -5.5400000e-01   7.3000000e+00   2.6900000e+00
   1.1943429e-01  -6.6657351e-01   1.6800000e+00   9.9800000e-02  -5.5600000e-01   7.0700000e+00   2.6500000e+00
   1.4597585e-01  -6.6657351e-01   1.6900000e+00   1.2300000e-01  -5.6000000e-01   6.7800000e+00   2.6000000e+00
   1.9905775e-01  -6.6657351e-01   1.7200000e+00   1.7000000e-01  -5.6800000e-01   6.0200000e+00   2.4700000e+00
   1.3270476e-02  -6.6657351e-01   1.6600000e+00   1.1100000e-02  -5.5000000e-01   7.6500000e+00   2.7500000e+00
  -3.9811550e-02  -6.6657351e-01   1.6600000e+00  -3.2700000e-02  -5.5000000e-01   7.5900000e+00   2.7400000e+00
  -9.2893333e-02  -6.6657351e-01   1.6700000e+00  -7.7000000e-02  -5.5400000e-01   7.3000000e+00   2.6900000e+00
  -1.1943429e-01  -6.6657351e-01   1.6800000e+00  -9.9500000e-02  -5.5600000e-01   7.0700000e+00   2.6500000e+00
  -1.4597585e-01  -6.6657351e-01   1.6900000e+00  -1.2200000e-01  -5.6000000e-01   6.7800000e+00   2.6000000e+00
  -1.9905775e-01  -6.6657351e-01   1.7200000e+00  -1.7000000e-01  -5.6800000e-01   6.0300000e+00   2.4700000e+00
  -5.7063169e-01  -6.6657351e-01   2.1300000e+00  -6.0300000e-01  -7.0500000e-01  -5.6300000e+00   9.9200000e-01
  -4.9100883e-01  -6.6657351e-01   2.0100000e+00  -4.8900000e-01  -6.6400000e-01  -2.2100000e+00   1.3500000e+00
  -4.6446788e-01  -6.6657351e-01   1.9700000e+00  -4.5400000e-01  -6.5200000e-01  -1.1800000e+00   1.4700000e+00
  -5.1754979e-01  -6.6657351e-01   2.0400000e+00  -5.2600000e-01  -6.7700000e-01  -3.3000000e+00   1.2300000e+00
  -5.4409074e-01  -6.6657351e-01   2.0900000e+00  -5.6400000e-01  -6.9100000e-01  -4.4400000e+00   1.1100000e+00
  -4.3792693e-01  -6.6657351e-01   1.9400000e+00  -4.2100000e-01  -6.4100000e-01  -2.0800000e-01   1.5900000e+00
  -4.1138598e-01  -6.6657351e-01   1.9000000e+00  -3.8900000e-01  -6.3000000e-01   7.1200000e-01   1.7000000e+00
   6.6352381e-02  -6.6657351e-01   1.6700000e+00   5.5100000e-02  -5.5200000e-01   7.4800000e+00   2.7200000e+00
   1.7251680e-01  -6.6657351e-01   1.7000000e+00   1.4600000e-01  -5.6400000e-01   6.4300000e+00   2.5400000e+00
   2.2559870e-01  -6.6657351e-01   1.7300000e+00   1.9400000e-01  -5.7400000e-01   5.5600000e+00   2.4000000e+00
   2.5213965e-01  -6.6657351e-01   1.7500000e+00   2.1900000e-01  -5.8000000e-01   5.0400000e+00   2.3100000e+00
   2.7868061e-01  -6.6657351e-01   1.7700000e+00   2.4500000e-01  -5.8600000e-01   4.4600000e+00   2.2200000e+00
   3.0522156e-01  -6.6657351e-01   1.7900000e+00   2.7200000e-01  -5.9400000e-01   3.8200000e+00   2.1300000e+00
   3.3176251e-01  -6.6657351e-01   1.8200000e+00   3.0000000e-01  -6.0200000e-01   3.1300000e+00   2.0300000e+00
   3.5830346e-01  -6.6657351e-01   1.8400000e+00   3.2800000e-01  -6.1000000e-01   2.3800000e+00   1.9200000e+00
  -1.3270537e-02  -6.6657351e-01   1.6600000e+00  -1.0800000e-02  -5.5000000e-01   7.6500000e+00   2.7500000e+00
  -6.6352381e-02  -6.6657351e-01   1.6700000e+00  -5.4800000e-02  -5.5200000e-01   7.4800000e+00   2.7200000e+00
  -1.7251680e-01  -6.6657351e-01   1.7000000e+00  -1.4600000e-01  -5.6400000e-01   6.4300000e+00   2.5400000e+00
  -2.2559870e-01  -6.6657351e-01   1.7300000e+00  -1.9400000e-01  -5.7400000e-01   5.5600000e+00   2.4000000e+00
  -2.5213965e-01  -6.6657351e-01   1.7500000e+00  -2.1900000e-01  -5.8000000e-01   5.0400000e+00   2.3100000e+00
  -2.7868061e-01  -6.6657351e-01   1.7700000e+00  -2.4500000e-01  -5.8600000e-01   4.4600000e+00   2.2200000e+00
  -3.0522156e-01  -6.6657351e-01   1.7900000e+00  -2.7200000e-01  -5.9400000e-01   3.8300000e+00   2.1300000e+00
  -3.3176251e-01  -6.6657351e-01   1.8200000e+00  -2.9900000e-01  -6.0200000e-01   3.1300000e+00   2.0300000e+00
  -3.5830346e-01  -6.6657351e-01   1.8400000e+00  -3.2800000e-01  -6.1000000e-01   2.3800000e+00   1.9200000e+00
  -3.8484502e-01  -6.6657351e-01   1.8700000e+00  -3.5800000e-01  -6.2000000e-01   1.5700000e+00   1.8100000e+00
   5.7063169e-01  -6.6657351e-01   2.1300000e+00   6.0400000e-01  -7.0500000e-01  -5.6400000e+00   9.9100000e-01
   4.9100883e-01  -6.6657351e-01   2.0100000e+00   4.9000000e-01  -6.6400000e-01  -2.2200000e+00   1.3500000e+00
   4.6446788e-01  -6.6657351e-01   1.9700000e+00   4.5500000e-01  -6.5200000e-01  -1.1900000e+00   1.4700000e+00
   5.1754979e-01  -6.6657351e-01   2.0500000e+00   5.2600000e-01  -6.7700000e-01  -3.3000000e+00   1.2300000e+00
   5.4409074e-01  -6.6657351e-01   2.0900000e+00   5.6400000e-01  -6.9100000e-01  -4.4400000e+00   1.1100000e+00
   4.3792693e-01  -6.6657351e-01   1.9400000e+00   4.2100000e-01  -6.4100000e-01  -2.1000000e-01   1.5900000e+00
   3.8484502e-01  -6.6657351e-01   1.8700000e+00   3.5800000e-01  -6.2000000e-01   1.5700000e+00   1.8100000e+00
   4.1138598e-01  -6.6657351e-01   1.9000000e+00   3.8900000e-01  -6.3000000e-01   7.1100000e-01   1.7000000e+00
  -6.2158123e-01  -6.6640949e-01   2.2200000e+00  -6.8500000e-01  -7.3400000e-01  -8.0600000e+00   7.6600000e-01
   6.2158123e-01  -6.6640949e-01   2.2200000e+00   6.8500000e-01  -7.3400000e-01  -8.0700000e+00   7.6500000e-01
  -6.7936770e-01  -6.6407664e-01   2.3200000e+00  -7.8400000e-01  -7.6600000e-01  -1.0900000e+01   5.4000000e-01
   6.7936770e-01  -6.6407664e-01   2.3200000e+00   7.8400000e-01  -7.6600000e-01  -1.0900000e+01   5.3900000e-01
  -7.0372283e-01  -6.5722999e-01   2.3600000e+00  -8.2500000e-01  -7.7000000e-01  -1.1900000e+01   4.7600000e-01
   7.0372283e-01  -6.5722999e-01   2.3600000e+00   8.2500000e-01  -7.7000000e-01  -1.1900000e+01   4.7500000e-01
  -7.3082391e-01  -6.5203577e-01   2.4100000e+00  -8.7400000e-01  -7.8000000e-01  -1.3200000e+01   4.1700000e-01
   7.3082391e-01  -6.5203577e-01   2.4100000e+00   8.7400000e-01  -7.8000000e-01  -1.3200000e+01   4.1600000e-01
  -6.6304387e-01  -6.4910757e-01   2.2600000e+00  -7.4500000e-01  -7.2900000e-01  -9.2900000e+00   6.6900000e-01
   6.6304387e-01  -6.4910757e-01   2.2600000e+00   7.4600000e-01  -7.2900000e-01  -9.2900000e+00   6.6800000e-01
  -6.3059670e-01  -6.4362174e-01   2.1900000e+00  -6.8600000e-01  -7.0000000e-01  -7.3200000e+00   8.3200000e-01
   6.3059670e-01  -6.4362174e-01   2.1900000e+00   6.8600000e-01  -7.0000000e-01  -7.3200000e+00   8.3100000e-01
   2.6541013e-02  -6.4358529e-01   1.6200000e+00   2.1500000e-02  -5.1700000e-01   8.8700000e+00   2.9700000e+00
   5.3082026e-02  -6.4358529e-01   1.6200000e+00   4.2900000e-02  -5.1800000e-01   8.7800000e+00   2.9500000e+00
   7.9622857e-02  -6.4358529e-01   1.6300000e+00   6.4400000e-02  -5.2000000e-01   8.6400000e+00   2.9300000e+00
   1.5924632e-01  -6.4358529e-01   1.6500000e+00   1.3100000e-01  -5.2800000e-01   7.8500000e+00   2.7800000e+00
   1.8578727e-01  -6.4358529e-01   1.6700000e+00   1.5400000e-01  -5.3300000e-01   7.4800000e+00   2.7200000e+00
   0.0000000e+00  -6.4358529e-01   1.6200000e+00   1.5500000e-04  -5.1700000e-01   8.9000000e+00   2.9800000e+00
  -2.6541013e-02  -6.4358529e-01   1.6200000e+00  -2.1200000e-02  -5.1700000e-01   8.8700000e+00   2.9700000e+00
  -5.3082026e-02  -6.4358529e-01   1.6200000e+00  -4.2600000e-02  -5.1800000e-01   8.7800000e+00   2.9500000e+00
  -7.9622857e-02  -6.4358529e-01   1.6300000e+00  -6.4100000e-02  -5.2000000e-01   8.6400000e+00   2.9300000e+00
  -1.5924632e-01  -6.4358529e-01   1.6500000e+00  -1.3100000e-01  -5.2800000e-01   7.8500000e+00   2.7800000e+00
  -1.8578727e-01  -6.4358529e-01   1.6700000e+00  -1.5400000e-01  -5.3300000e-01   7.4800000e+00   2.7200000e+00
  -5.8390217e-01  -6.4358529e-01   2.1100000e+00  -6.1100000e-01  -6.7400000e-01  -5.0400000e+00   1.0500000e+00
  -5.3082026e-01  -6.4358529e-01   2.0200000e+00  -5.3300000e-01  -6.4600000e-01  -2.6400000e+00   1.3000000e+00
  -5.5736121e-01  -6.4358529e-01   2.0600000e+00  -5.7100000e-01  -6.6000000e-01  -3.8100000e+00   1.1800000e+00
  -6.1044555e-01  -6.4358529e-01   2.1500000e+00  -6.5300000e-01  -6.8800000e-01  -6.3100000e+00   9.2700000e-01
  -4.5119740e-01  -6.4358529e-01   1.9100000e+00  -4.2800000e-01  -6.1000000e-01   5.3900000e-01   1.6800000e+00
  -5.0427931e-01  -6.4358529e-01   1.9800000e+00  -4.9600000e-01  -6.3300000e-01  -1.5300000e+00   1.4300000e+00
  -4.7773836e-01  -6.4358529e-01   1.9400000e+00  -4.6100000e-01  -6.2100000e-01  -4.6700000e-01   1.5600000e+00
  -3.7157394e-01  -6.4358529e-01   1.8100000e+00  -3.3500000e-01  -5.8000000e-01   3.2200000e+00   2.0400000e+00
  -3.9811550e-01  -6.4358529e-01   1.8400000e+00  -3.6400000e-01  -5.8900000e-01   2.3800000e+00   1.9200000e+00
  -4.2465645e-01  -6.4358529e-01   1.8700000e+00  -3.9500000e-01  -5.9900000e-01   1.4900000e+00   1.8000000e+00
   1.0616381e-01  -6.4358529e-01   1.6300000e+00   8.6200000e-02  -5.2200000e-01   8.4300000e+00   2.8900000e+00
   1.3270537e-01  -6.4358529e-01   1.6400000e+00   1.0800000e-01  -5.2500000e-01   8.1700000e+00   2.8400000e+00
   2.1232823e-01  -6.4358529e-01   1.6800000e+00   1.7700000e-01  -5.3700000e-01   7.0400000e+00   2.6400000e+00
   2.3886918e-01  -6.4358529e-01   1.7000000e+00   2.0200000e-01  -5.4300000e-01   6.5500000e+00   2.5600000e+00
   2.6541013e-01  -6.4358529e-01   1.7200000e+00   2.2700000e-01  -5.4900000e-01   6.0000000e+00   2.4600000e+00
   2.9195108e-01  -6.4358529e-01   1.7400000e+00   2.5200000e-01  -5.5600000e-01   5.3900000e+00   2.3700000e+00
   3.1849204e-01  -6.4358529e-01   1.7600000e+00   2.7900000e-01  -5.6300000e-01   4.7200000e+00   2.2600000e+00
   3.4503299e-01  -6.4358529e-01   1.7900000e+00   3.0600000e-01  -5.7100000e-01   4.0000000e+00   2.1500000e+00
   3.7157394e-01  -6.4358529e-01   1.8200000e+00   3.3500000e-01  -5.8000000e-01   3.2200000e+00   2.0400000e+00
  -1.0616381e-01  -6.4358529e-01   1.6300000e+00  -8.5900000e-02  -5.2200000e-01   8.4300000e+00   2.8900000e+00
  -1.3270537e-01  -6.4358529e-01   1.6400000e+00  -1.0800000e-01  -5.2500000e-01   8.1700000e+00   2.8400000e+00
  -2.1232823e-01  -6.4358529e-01   1.6800000e+00  -1.7700000e-01  -5.3700000e-01   7.0400000e+00   2.6400000e+00
  -2.3886918e-01  -6.4358529e-01   1.7000000e+00  -2.0100000e-01  -5.4300000e-01   6.5500000e+00   2.5600000e+00
  -2.6541013e-01  -6.4358529e-01   1.7200000e+00  -2.2600000e-01  -5.4900000e-01   6.0000000e+00   2.4600000e+00
  -2.9195108e-01  -6.4358529e-01   1.7400000e+00  -2.5200000e-01  -5.5600000e-01   5.3900000e+00   2.3700000e+00
  -3.1849204e-01  -6.4358529e-01   1.7600000e+00  -2.7900000e-01  -5.6300000e-01   4.7200000e+00   2.2600000e+00
  -3.4503299e-01  -6.4358529e-01   1.7900000e+00  -3.0600000e-01  -5.7100000e-01   4.0000000e+00   2.1500000e+00
   5.8390217e-01  -6.4358529e-01   2.1100000e+00   6.1200000e-01  -6.7400000e-01  -5.0400000e+00   1.0500000e+00
   5.3082026e-01  -6.4358529e-01   2.0200000e+00   5.3300000e-01  -6.4600000e-01  -2.6500000e+00   1.3000000e+00
   5.5736121e-01  -6.4358529e-01   2.0600000e+00   5.7200000e-01  -6.6000000e-01  -3.8200000e+00   1.1800000e+00
   6.1044555e-01  -6.4358529e-01   2.1600000e+00   6.5300000e-01  -6.8800000e-01  -6.3200000e+00   9.2600000e-01
   4.5119740e-01  -6.4358529e-01   1.9100000e+00   4.2800000e-01  -6.1000000e-01   5.3800000e-01   1.6800000e+00
   5.0427931e-01  -6.4358529e-01   1.9800000e+00   4.9700000e-01  -6.3300000e-01  -1.5300000e+00   1.4300000e+00
   4.7773836e-01  -6.4358529e-01   1.9500000e+00   4.6200000e-01  -6.2100000e-01  -4.6900000e-01   1.5500000e+00
   3.9811550e-01  -6.4358529e-01   1.8400000e+00   3.6500000e-01  -5.8900000e-01   2.3800000e+00   1.9200000e+00
   4.2465645e-01  -6.4358529e-01   1.8800000e+00   3.9600000e-01  -5.9900000e-01   1.4900000e+00   1.8000000e+00
  -6.8272116e-01  -6.3460020e-01   2.2700000e+00  -7.7100000e-01  -7.1700000e-01  -9.6200000e+00   6.5500000e-01
   6.8272116e-01  -6.3460020e-01   2.2700000e+00   7.7200000e-01  -7.1700000e-01  -9.6200000e+00   6.5400000e-01
  -7.0889275e-01  -6.3246783e-01   2.3200000e+00  -8.1800000e-01  -7.3000000e-01  -1.0900000e+01   5.4200000e-01
   7.0889275e-01  -6.3246783e-01   2.3200000e+00   8.1900000e-01  -7.3000000e-01  -1.0900000e+01   5.4100000e-01
  -6.5585094e-01  -6.2612541e-01   2.2100000e+00  -7.1900000e-01  -6.8600000e-01  -7.7400000e+00   8.0100000e-01
   6.5585094e-01  -6.2612541e-01   2.2100000e+00   7.1900000e-01  -6.8600000e-01  -7.7400000e+00   8.0000000e-01
  -7.3290767e-01  -6.2452158e-01   2.3600000e+00  -8.5900000e-01  -7.3200000e-01  -1.1900000e+01   4.7400000e-01
   7.3290767e-01  -6.2452158e-01   2.3600000e+00   8.5900000e-01  -7.3200000e-01  -1.1900000e+01   4.7300000e-01
  -5.7063169e-01  -6.2060314e-01   2.0400000e+00  -5.7900000e-01  -6.3000000e-01  -3.2500000e+00   1.2400000e+00
  -5.4409074e-01  -6.2060314e-01   2.0000000e+00  -5.4000000e-01  -6.1600000e-01  -2.0500000e+00   1.3700000e+00
  -5.9717264e-01  -6.2060314e-01   2.0900000e+00  -6.1900000e-01  -6.4400000e-01  -4.5000000e+00   1.1100000e+00
  -6.2371359e-01  -6.2060314e-01   2.1300000e+00  -6.6200000e-01  -6.5800000e-01  -5.8100000e+00   9.8100000e-01
  -4.6446788e-01  -6.2060314e-01   1.8800000e+00  -4.3500000e-01  -5.8100000e-01   1.2300000e+00   1.7700000e+00
  -4.9100883e-01  -6.2060314e-01   1.9200000e+00  -4.6800000e-01  -5.9200000e-01   1.9300000e-01   1.6400000e+00
  -5.1754979e-01  -6.2060314e-01   1.9600000e+00  -5.0400000e-01  -6.0400000e-01  -8.9900000e-01   1.5100000e+00
  -3.8484502e-01  -6.2060314e-01   1.7900000e+00  -3.4100000e-01  -5.5100000e-01   4.0000000e+00   2.1500000e+00
  -4.3792693e-01  -6.2060314e-01   1.8500000e+00  -4.0200000e-01  -5.7000000e-01   2.2100000e+00   1.9000000e+00
  -4.1138598e-01  -6.2060314e-01   1.8200000e+00  -3.7100000e-01  -5.6000000e-01   3.1300000e+00   2.0300000e+00
  -1.3270476e-02  -6.2060314e-01   1.5800000e+00  -1.0300000e-02  -4.8600000e-01   1.0100000e+01   3.2100000e+00
   3.9811550e-02  -6.2060314e-01   1.5800000e+00   3.1400000e-02  -4.8600000e-01   1.0000000e+01   3.2000000e+00
   6.6352381e-02  -6.2060314e-01   1.5800000e+00   5.2300000e-02  -4.8800000e-01   9.9200000e+00   3.1700000e+00
   9.2893333e-02  -6.2060314e-01   1.5900000e+00   7.3400000e-02  -4.8900000e-01   9.7500000e+00   3.1400000e+00
   1.1943429e-01  -6.2060314e-01   1.6000000e+00   9.4800000e-02  -4.9200000e-01   9.5100000e+00   3.0900000e+00
   1.4597585e-01  -6.2060314e-01   1.6100000e+00   1.1700000e-01  -4.9500000e-01   9.2200000e+00   3.0400000e+00
   1.7251680e-01  -6.2060314e-01   1.6200000e+00   1.3900000e-01  -4.9900000e-01   8.8700000e+00   2.9700000e+00
   1.9905775e-01  -6.2060314e-01   1.6300000e+00   1.6100000e-01  -5.0300000e-01   8.4600000e+00   2.8900000e+00
   2.5213965e-01  -6.2060314e-01   1.6700000e+00   2.0900000e-01  -5.1300000e-01   7.4800000e+00   2.7100000e+00
   2.2559870e-01  -6.2060314e-01   1.6500000e+00   1.8500000e-01  -5.0800000e-01   8.0000000e+00   2.8100000e+00
   2.7868061e-01  -6.2060314e-01   1.6900000e+00   2.3400000e-01  -5.2000000e-01   6.9000000e+00   2.6100000e+00
   3.0522156e-01  -6.2060314e-01   1.7100000e+00   2.5900000e-01  -5.2600000e-01   6.2600000e+00   2.5100000e+00
   3.3176251e-01  -6.2060314e-01   1.7300000e+00   2.8600000e-01  -5.3400000e-01   5.5600000e+00   2.3900000e+00
   1.3270476e-02  -6.2060314e-01   1.5800000e+00   1.0600000e-02  -4.8600000e-01   1.0100000e+01   3.2100000e+00
  -3.9811550e-02  -6.2060314e-01   1.5800000e+00  -3.1100000e-02  -4.8600000e-01   1.0000000e+01   3.2000000e+00
  -6.6352381e-02  -6.2060314e-01   1.5800000e+00  -5.2000000e-02  -4.8800000e-01   9.9200000e+00   3.1700000e+00
  -9.2893333e-02  -6.2060314e-01   1.5900000e+00  -7.3100000e-02  -4.8900000e-01   9.7500000e+00   3.1400000e+00
  -1.1943429e-01  -6.2060314e-01   1.6000000e+00  -9.4500000e-02  -4.9200000e-01   9.5100000e+00   3.0900000e+00
  -1.4597585e-01  -6.2060314e-01   1.6100000e+00  -1.1600000e-01  -4.9500000e-01   9.2200000e+00   3.0400000e+00
  -1.7251680e-01  -6.2060314e-01   1.6200000e+00  -1.3800000e-01  -4.9900000e-01   8.8700000e+00   2.9700000e+00
  -1.9905775e-01  -6.2060314e-01   1.6300000e+00  -1.6100000e-01  -5.0300000e-01   8.4600000e+00   2.9000000e+00
  -2.5213965e-01  -6.2060314e-01   1.6700000e+00  -2.0800000e-01  -5.1300000e-01   7.4800000e+00   2.7100000e+00
  -2.2559870e-01  -6.2060314e-01   1.6500000e+00  -1.8400000e-01  -5.0800000e-01   8.0000000e+00   2.8100000e+00
  -2.7868061e-01  -6.2060314e-01   1.6900000e+00  -2.3300000e-01  -5.2000000e-01   6.9000000e+00   2.6100000e+00
  -3.0522156e-01  -6.2060314e-01   1.7100000e+00  -2.5900000e-01  -5.2600000e-01   6.2600000e+00   2.5100000e+00
  -3.3176251e-01  -6.2060314e-01   1.7300000e+00  -2.8500000e-01  -5.3400000e-01   5.5600000e+00   2.3900000e+00
  -3.5830346e-01  -6.2060314e-01   1.7600000e+00  -3.1300000e-01  -5.4200000e-01   4.8100000e+00   2.2800000e+00
   5.7063169e-01  -6.2060314e-01   2.0400000e+00   5.7900000e-01  -6.3000000e-01  -3.2500000e+00   1.2400000e+00
   5.4409074e-01  -6.2060314e-01   2.0000000e+00   5.4100000e-01  -6.1600000e-01  -2.0500000e+00   1.3700000e+00
   5.9717264e-01  -6.2060314e-01   2.0900000e+00   6.2000000e-01  -6.4400000e-01  -4.5000000e+00   1.1100000e+00
   6.2371359e-01  -6.2060314e-01   2.1400000e+00   6.6200000e-01  -6.5800000e-01  -5.8100000e+00   9.8000000e-01
   4.6446788e-01  -6.2060314e-01   1.8900000e+00   4.3500000e-01  -5.8100000e-01   1.2300000e+00   1.7700000e+00
   4.9100883e-01  -6.2060314e-01   1.9200000e+00   4.6900000e-01  -5.9200000e-01   1.9100000e-01   1.6400000e+00
   5.1754979e-01  -6.2060314e-01   1.9600000e+00   5.0400000e-01  -6.0400000e-01  -9.0100000e-01   1.5000000e+00
   3.8484502e-01  -6.2060314e-01   1.7900000e+00   3.4200000e-01  -5.5100000e-01   4.0000000e+00   2.1500000e+00
   4.3792693e-01  -6.2060314e-01   1.8500000e+00   4.0300000e-01  -5.7000000e-01   2.2100000e+00   1.9000000e+00
   3.5830346e-01  -6.2060314e-01   1.7600000e+00   3.1300000e-01  -5.4200000e-01   4.8100000e+00   2.2700000e+00
